location,date,vaccine,total_vaccinations
Switzerland,2021-03-24,Moderna,641644
Switzerland,2021-03-24,Pfizer/BioNTech,712634
Switzerland,2021-03-25,Moderna,664947
Switzerland,2021-03-25,Pfizer/BioNTech,724942
Switzerland,2021-03-26,Moderna,684524
Switzerland,2021-03-26,Pfizer/BioNTech,738670
Switzerland,2021-03-27,Moderna,690518
Switzerland,2021-03-27,Pfizer/BioNTech,741833
Switzerland,2021-03-28,Moderna,694715
Switzerland,2021-03-28,Pfizer/BioNTech,745054
Switzerland,2021-03-29,Moderna,713899
Switzerland,2021-03-29,Pfizer/BioNTech,757421
Switzerland,2021-03-30,Moderna,737481
Switzerland,2021-03-30,Pfizer/BioNTech,771914
Switzerland,2021-03-31,Moderna,762363
Switzerland,2021-03-31,Pfizer/BioNTech,789614
Switzerland,2021-04-01,Moderna,783826
Switzerland,2021-04-01,Pfizer/BioNTech,806151
Switzerland,2021-04-02,Moderna,788252
Switzerland,2021-04-02,Pfizer/BioNTech,810939
Switzerland,2021-04-03,Moderna,790239
Switzerland,2021-04-03,Pfizer/BioNTech,814999
Switzerland,2021-04-04,Moderna,792774
Switzerland,2021-04-04,Pfizer/BioNTech,816594
Switzerland,2021-04-05,Moderna,794804
Switzerland,2021-04-05,Pfizer/BioNTech,820345
Switzerland,2021-04-06,Moderna,810882
Switzerland,2021-04-06,Pfizer/BioNTech,840385
Switzerland,2021-04-07,Moderna,833387
Switzerland,2021-04-07,Pfizer/BioNTech,865306
Switzerland,2021-04-08,Moderna,857009
Switzerland,2021-04-08,Pfizer/BioNTech,889918
Switzerland,2021-04-09,Moderna,880832
Switzerland,2021-04-09,Pfizer/BioNTech,910938
Switzerland,2021-04-10,Moderna,889393
Switzerland,2021-04-10,Pfizer/BioNTech,916756
Switzerland,2021-04-11,Moderna,894315
Switzerland,2021-04-11,Pfizer/BioNTech,919433
Switzerland,2021-04-12,Moderna,910861
Switzerland,2021-04-12,Pfizer/BioNTech,945663
Switzerland,2021-04-13,Moderna,932646
Switzerland,2021-04-13,Pfizer/BioNTech,974848
Switzerland,2021-04-14,Moderna,960287
Switzerland,2021-04-14,Pfizer/BioNTech,1007987
Switzerland,2021-04-15,Moderna,986288
Switzerland,2021-04-15,Pfizer/BioNTech,1035522
Switzerland,2021-04-16,Moderna,1011219
Switzerland,2021-04-16,Pfizer/BioNTech,1061735
Switzerland,2021-04-17,Moderna,1021765
Switzerland,2021-04-17,Pfizer/BioNTech,1068830
Switzerland,2021-04-18,Moderna,1025726
Switzerland,2021-04-18,Pfizer/BioNTech,1074322
Switzerland,2021-04-19,Moderna,1045789
Switzerland,2021-04-19,Pfizer/BioNTech,1104850
Switzerland,2021-04-20,Moderna,1073734
Switzerland,2021-04-20,Pfizer/BioNTech,1138135
Switzerland,2021-04-21,Moderna,1112206
Switzerland,2021-04-21,Pfizer/BioNTech,1174999
Switzerland,2021-04-22,Moderna,1151096
Switzerland,2021-04-22,Pfizer/BioNTech,1205602
Switzerland,2021-04-23,Moderna,1182643
Switzerland,2021-04-23,Pfizer/BioNTech,1236500
Switzerland,2021-04-24,Moderna,1199837
Switzerland,2021-04-24,Pfizer/BioNTech,1245121
Switzerland,2021-04-25,Moderna,1208264
Switzerland,2021-04-25,Pfizer/BioNTech,1253182
Switzerland,2021-04-26,Moderna,1235652
Switzerland,2021-04-26,Pfizer/BioNTech,1279797
Switzerland,2021-04-27,Moderna,1272824
Switzerland,2021-04-27,Pfizer/BioNTech,1311756
Switzerland,2021-04-28,Moderna,1316328
Switzerland,2021-04-28,Pfizer/BioNTech,1347955
Switzerland,2021-04-29,Moderna,1353193
Switzerland,2021-04-29,Pfizer/BioNTech,1378133
Switzerland,2021-04-30,Moderna,1386330
Switzerland,2021-04-30,Pfizer/BioNTech,1405047
Switzerland,2021-05-01,Moderna,1402939
Switzerland,2021-05-01,Pfizer/BioNTech,1417594
Switzerland,2021-05-02,Moderna,1411103
Switzerland,2021-05-02,Pfizer/BioNTech,1425072
Switzerland,2021-05-03,Moderna,1436796
Switzerland,2021-05-03,Pfizer/BioNTech,1456572
Switzerland,2021-05-04,Moderna,1472911
Switzerland,2021-05-04,Pfizer/BioNTech,1490881
Switzerland,2021-05-05,Moderna,1522037
Switzerland,2021-05-05,Pfizer/BioNTech,1527266
Switzerland,2021-05-06,Moderna,1572730
Switzerland,2021-05-06,Pfizer/BioNTech,1559774
Switzerland,2021-05-07,Moderna,1625212
Switzerland,2021-05-07,Pfizer/BioNTech,1586870
Switzerland,2021-05-08,Moderna,1649963
Switzerland,2021-05-08,Pfizer/BioNTech,1601407
Switzerland,2021-05-09,Moderna,1665696
Switzerland,2021-05-09,Pfizer/BioNTech,1608812
Switzerland,2021-05-10,Moderna,1710897
Switzerland,2021-05-10,Pfizer/BioNTech,1640348
Switzerland,2021-05-11,Moderna,1764720
Switzerland,2021-05-11,Pfizer/BioNTech,1676248
Switzerland,2021-05-12,Moderna,1828961
Switzerland,2021-05-12,Pfizer/BioNTech,1716432
Switzerland,2021-05-13,Moderna,1857318
Switzerland,2021-05-13,Pfizer/BioNTech,1734012
Switzerland,2021-05-14,Moderna,1906113
Switzerland,2021-05-14,Pfizer/BioNTech,1762094
Switzerland,2021-05-15,Moderna,1934942
Switzerland,2021-05-15,Pfizer/BioNTech,1775544
Switzerland,2021-05-16,Moderna,1949282
Switzerland,2021-05-16,Pfizer/BioNTech,1784717
Switzerland,2021-05-17,Moderna,1996801
Switzerland,2021-05-17,Pfizer/BioNTech,1817136
Switzerland,2021-05-18,Moderna,2055061
Switzerland,2021-05-18,Pfizer/BioNTech,1853017
Switzerland,2021-05-19,Moderna,2130451
Switzerland,2021-05-19,Pfizer/BioNTech,1891505
Switzerland,2021-05-20,Moderna,2200039
Switzerland,2021-05-20,Pfizer/BioNTech,1923190
Switzerland,2021-05-21,Moderna,2263618
Switzerland,2021-05-21,Pfizer/BioNTech,1955289
Switzerland,2021-05-22,Moderna,2295616
Switzerland,2021-05-22,Pfizer/BioNTech,1968278
Switzerland,2021-05-23,Moderna,2316906
Switzerland,2021-05-23,Pfizer/BioNTech,1976041
Switzerland,2021-05-24,Moderna,2349429
Switzerland,2021-05-24,Pfizer/BioNTech,1991921
Switzerland,2021-05-25,Moderna,2407615
Switzerland,2021-05-25,Pfizer/BioNTech,2026340
Switzerland,2021-05-26,Moderna,2477342
Switzerland,2021-05-26,Pfizer/BioNTech,2064382
United States,2021-01-12,Moderna,3835859
United States,2021-01-12,Pfizer/BioNTech,5488697
United States,2021-01-13,Moderna,4249795
United States,2021-01-13,Pfizer/BioNTech,6025872
United States,2021-01-15,Moderna,5122662
United States,2021-01-15,Pfizer/BioNTech,7153268
United States,2021-01-19,Moderna,6828561
United States,2021-01-19,Pfizer/BioNTech,8874811
United States,2021-01-20,Moderna,7239750
United States,2021-01-20,Pfizer/BioNTech,9281063
United States,2021-01-21,Moderna,7724683
United States,2021-01-21,Pfizer/BioNTech,9817027
United States,2021-01-22,Moderna,8407909
United States,2021-01-22,Pfizer/BioNTech,10695066
United States,2021-01-23,Moderna,9061112
United States,2021-01-23,Pfizer/BioNTech,11471457
United States,2021-01-24,Moderna,9689497
United States,2021-01-24,Pfizer/BioNTech,12153536
United States,2021-01-25,Moderna,10084432
United States,2021-01-25,Pfizer/BioNTech,12551999
United States,2021-01-26,Moderna,10431466
United States,2021-01-26,Pfizer/BioNTech,13009981
United States,2021-01-27,Moderna,11001991
United States,2021-01-27,Pfizer/BioNTech,13550835
United States,2021-01-28,Moderna,11737592
United States,2021-01-28,Pfizer/BioNTech,14355980
United States,2021-01-29,Moderna,12619210
United States,2021-01-29,Pfizer/BioNTech,15164858
United States,2021-01-30,Moderna,13499942
United States,2021-01-30,Pfizer/BioNTech,15977015
United States,2021-01-31,Moderna,14246089
United States,2021-01-31,Pfizer/BioNTech,16775916
United States,2021-02-01,Moderna,14756609
United States,2021-02-01,Pfizer/BioNTech,17364398
United States,2021-02-02,Moderna,15006565
United States,2021-02-02,Pfizer/BioNTech,17672866
United States,2021-02-03,Moderna,15567188
United States,2021-02-03,Pfizer/BioNTech,18209204
United States,2021-02-04,Moderna,16260102
United States,2021-02-04,Pfizer/BioNTech,18841309
United States,2021-02-05,Moderna,17133644
United States,2021-02-05,Pfizer/BioNTech,19582865
United States,2021-02-06,Moderna,18336515
United States,2021-02-06,Pfizer/BioNTech,20598212
United States,2021-02-07,Moderna,19485089
United States,2021-02-07,Pfizer/BioNTech,21622193
United States,2021-02-08,Moderna,20066305
United States,2021-02-08,Pfizer/BioNTech,22247484
United States,2021-02-09,Moderna,20416765
United States,2021-02-09,Pfizer/BioNTech,22685406
United States,2021-02-10,Moderna,21189540
United States,2021-02-10,Pfizer/BioNTech,23475749
United States,2021-02-11,Moderna,22038088
United States,2021-02-11,Pfizer/BioNTech,24246868
United States,2021-02-12,Moderna,23111715
United States,2021-02-12,Pfizer/BioNTech,25192628
United States,2021-02-13,Moderna,24297615
United States,2021-02-13,Pfizer/BioNTech,26237417
United States,2021-02-14,Moderna,25505313
United States,2021-02-14,Pfizer/BioNTech,27271797
United States,2021-02-16,Moderna,26738383
United States,2021-02-16,Pfizer/BioNTech,28374410
United States,2021-02-17,Moderna,27287041
United States,2021-02-17,Pfizer/BioNTech,28886690
United States,2021-02-18,Moderna,28043413
United States,2021-02-18,Pfizer/BioNTech,29585627
United States,2021-02-19,Moderna,29044336
United States,2021-02-19,Pfizer/BioNTech,30431247
United States,2021-02-20,Moderna,29909492
United States,2021-02-20,Pfizer/BioNTech,31270062
United States,2021-02-21,Moderna,30747615
United States,2021-02-21,Pfizer/BioNTech,32232422
United States,2021-02-22,Moderna,31212925
United States,2021-02-22,Pfizer/BioNTech,32853883
United States,2021-02-23,Moderna,31569021
United States,2021-02-23,Pfizer/BioNTech,33352170
United States,2021-02-24,Moderna,32194245
United States,2021-02-24,Pfizer/BioNTech,34159027
United States,2021-02-25,Moderna,33066503
United States,2021-02-25,Pfizer/BioNTech,35095003
United States,2021-02-26,Moderna,34181226
United States,2021-02-26,Pfizer/BioNTech,36159403
United States,2021-02-27,Moderna,35422721
United States,2021-02-27,Pfizer/BioNTech,37269195
United States,2021-02-28,Moderna,36694414
United States,2021-02-28,Pfizer/BioNTech,38426567
United States,2021-03-01,Moderna,37522293
United States,2021-03-01,Pfizer/BioNTech,39262524
United States,2021-03-02,Moderna,38319678
United States,2021-03-02,Pfizer/BioNTech,40196532
United States,2021-03-03,Moderna,39248180
United States,2021-03-03,Pfizer/BioNTech,41175807
United States,2021-03-04,Moderna,40261524
United States,2021-03-04,Pfizer/BioNTech,42193285
United States,2021-03-05,Moderna,41507728
United States,2021-03-05,Pfizer/BioNTech,43373717
United States,2021-03-06,Moderna,42977312
United States,2021-03-06,Pfizer/BioNTech,44774584
United States,2021-03-07,Moderna,44195607
United States,2021-03-07,Pfizer/BioNTech,45932122
United States,2021-03-08,Johnson&Johnson,208590
United States,2021-03-08,Moderna,44936695
United States,2021-03-08,Pfizer/BioNTech,46824290
United States,2021-03-09,Johnson&Johnson,308181
United States,2021-03-09,Moderna,45635740
United States,2021-03-09,Pfizer/BioNTech,47628226
United States,2021-03-10,Johnson&Johnson,458911
United States,2021-03-10,Moderna,46535646
United States,2021-03-10,Pfizer/BioNTech,48605159
United States,2021-03-11,Johnson&Johnson,638469
United States,2021-03-11,Moderna,47733656
United States,2021-03-11,Pfizer/BioNTech,49708920
United States,2021-03-12,Johnson&Johnson,873726
United States,2021-03-12,Moderna,49169578
United States,2021-03-12,Pfizer/BioNTech,50960400
United States,2021-03-13,Johnson&Johnson,1189207
United States,2021-03-13,Moderna,51292130
United States,2021-03-13,Pfizer/BioNTech,53096054
United States,2021-03-14,Johnson&Johnson,1273958
United States,2021-03-14,Moderna,51951820
United States,2021-03-14,Pfizer/BioNTech,53708091
United States,2021-03-15,Johnson&Johnson,1428465
United States,2021-03-15,Moderna,52883263
United States,2021-03-15,Pfizer/BioNTech,54643581
United States,2021-03-16,Johnson&Johnson,1569675
United States,2021-03-16,Moderna,53647312
United States,2021-03-16,Pfizer/BioNTech,55393141
United States,2021-03-17,Johnson&Johnson,1766131
United States,2021-03-17,Moderna,54643195
United States,2021-03-17,Pfizer/BioNTech,56499018
United States,2021-03-18,Johnson&Johnson,1911052
United States,2021-03-18,Moderna,55811286
United States,2021-03-18,Pfizer/BioNTech,57876875
United States,2021-03-19,Johnson&Johnson,2025349
United States,2021-03-19,Moderna,56941640
United States,2021-03-19,Pfizer/BioNTech,59214724
United States,2021-03-20,Johnson&Johnson,2163681
United States,2021-03-20,Moderna,58294583
United States,2021-03-20,Pfizer/BioNTech,60849627
United States,2021-03-21,Johnson&Johnson,2298614
United States,2021-03-21,Moderna,59518840
United States,2021-03-21,Pfizer/BioNTech,62529418
United States,2021-03-22,Johnson&Johnson,2406337
United States,2021-03-22,Moderna,60275003
United States,2021-03-22,Pfizer/BioNTech,63693721
United States,2021-03-23,Johnson&Johnson,2489153
United States,2021-03-23,Moderna,60913292
United States,2021-03-23,Pfizer/BioNTech,64679659
United States,2021-03-24,Johnson&Johnson,2622182
United States,2021-03-24,Moderna,61719260
United States,2021-03-24,Pfizer/BioNTech,65995871
United States,2021-03-25,Johnson&Johnson,2734367
United States,2021-03-25,Moderna,62877755
United States,2021-03-25,Pfizer/BioNTech,67555076
United States,2021-03-26,Johnson&Johnson,2863246
United States,2021-03-26,Moderna,64313721
United States,2021-03-26,Pfizer/BioNTech,69368232
United States,2021-03-27,Johnson&Johnson,2982453
United States,2021-03-27,Moderna,65811340
United States,2021-03-27,Pfizer/BioNTech,71246219
United States,2021-03-28,Johnson&Johnson,3090712
United States,2021-03-28,Moderna,67249447
United States,2021-03-28,Pfizer/BioNTech,72981111
United States,2021-03-29,Johnson&Johnson,3155418
United States,2021-03-29,Moderna,68177850
United States,2021-03-29,Pfizer/BioNTech,74338025
United States,2021-03-30,Johnson&Johnson,3215657
United States,2021-03-30,Moderna,68858013
United States,2021-03-30,Pfizer/BioNTech,75386890
United States,2021-03-31,Johnson&Johnson,3307113
United States,2021-03-31,Moderna,69930956
United States,2021-03-31,Pfizer/BioNTech,76891912
United States,2021-04-01,Johnson&Johnson,3429880
United States,2021-04-01,Moderna,71338865
United States,2021-04-01,Pfizer/BioNTech,78717917
United States,2021-04-02,Johnson&Johnson,3617377
United States,2021-04-02,Moderna,72997571
United States,2021-04-02,Pfizer/BioNTech,80845236
United States,2021-04-03,Johnson&Johnson,3840647
United States,2021-04-03,Moderna,74713387
United States,2021-04-03,Pfizer/BioNTech,82986550
United States,2021-04-04,Johnson&Johnson,4054089
United States,2021-04-04,Moderna,76038933
United States,2021-04-04,Pfizer/BioNTech,84810406
United States,2021-04-05,Johnson&Johnson,4204015
United States,2021-04-05,Moderna,76791212
United States,2021-04-05,Pfizer/BioNTech,86041963
United States,2021-04-06,Johnson&Johnson,4299901
United States,2021-04-06,Moderna,77285350
United States,2021-04-06,Pfizer/BioNTech,86855993
United States,2021-04-07,Johnson&Johnson,4544552
United States,2021-04-07,Moderna,78315776
United States,2021-04-07,Pfizer/BioNTech,88463874
United States,2021-04-08,Johnson&Johnson,4917225
United States,2021-04-08,Moderna,79551820
United States,2021-04-08,Pfizer/BioNTech,90256586
United States,2021-04-09,Johnson&Johnson,5382365
United States,2021-04-09,Moderna,80944104
United States,2021-04-09,Pfizer/BioNTech,92355733
United States,2021-04-10,Johnson&Johnson,5972101
United States,2021-04-10,Moderna,82622178
United States,2021-04-10,Pfizer/BioNTech,94715143
United States,2021-04-11,Johnson&Johnson,6453740
United States,2021-04-11,Moderna,83847244
United States,2021-04-11,Pfizer/BioNTech,96586783
United States,2021-04-12,Johnson&Johnson,6859877
United States,2021-04-12,Moderna,84694388
United States,2021-04-12,Pfizer/BioNTech,97978125
United States,2021-04-13,Johnson&Johnson,7233726
United States,2021-04-13,Moderna,85435687
United States,2021-04-13,Pfizer/BioNTech,99453295
United States,2021-04-14,Johnson&Johnson,7517671
United States,2021-04-14,Moderna,86221076
United States,2021-04-14,Pfizer/BioNTech,100891617
United States,2021-04-15,Johnson&Johnson,7736781
United States,2021-04-15,Moderna,87539652
United States,2021-04-15,Pfizer/BioNTech,102877491
United States,2021-04-16,Johnson&Johnson,7848027
United States,2021-04-16,Moderna,89199649
United States,2021-04-16,Pfizer/BioNTech,105070417
United States,2021-04-17,Johnson&Johnson,7902746
United States,2021-04-17,Moderna,90718986
United States,2021-04-17,Pfizer/BioNTech,107083884
United States,2021-04-18,Johnson&Johnson,7935549
United States,2021-04-18,Moderna,92181455
United States,2021-04-18,Pfizer/BioNTech,109122092
United States,2021-04-19,Johnson&Johnson,7949021
United States,2021-04-19,Moderna,93002433
United States,2021-04-19,Pfizer/BioNTech,110461905
United States,2021-04-20,Johnson&Johnson,7961251
United States,2021-04-20,Moderna,93672874
United States,2021-04-20,Pfizer/BioNTech,111585824
United States,2021-04-21,Johnson&Johnson,7993255
United States,2021-04-21,Moderna,94684047
United States,2021-04-21,Pfizer/BioNTech,113104771
United States,2021-04-22,Johnson&Johnson,8018365
United States,2021-04-22,Moderna,95913701
United States,2021-04-22,Pfizer/BioNTech,114844028
United States,2021-04-23,Johnson&Johnson,8040727
United States,2021-04-23,Moderna,97353734
United States,2021-04-23,Pfizer/BioNTech,116754631
United States,2021-04-24,Johnson&Johnson,8058239
United States,2021-04-24,Moderna,98778973
United States,2021-04-24,Pfizer/BioNTech,118628496
United States,2021-04-25,Johnson&Johnson,8079863
United States,2021-04-25,Moderna,100031926
United States,2021-04-25,Pfizer/BioNTech,120373717
United States,2021-04-26,Johnson&Johnson,8087269
United States,2021-04-26,Moderna,100830533
United States,2021-04-26,Pfizer/BioNTech,121674501
United States,2021-04-27,Johnson&Johnson,8097650
United States,2021-04-27,Moderna,101463903
United States,2021-04-27,Pfizer/BioNTech,122669679
United States,2021-04-28,Johnson&Johnson,8124392
United States,2021-04-28,Moderna,102356935
United States,2021-04-28,Pfizer/BioNTech,123980028
United States,2021-04-29,Johnson&Johnson,8166410
United States,2021-04-29,Moderna,103474188
United States,2021-04-29,Pfizer/BioNTech,125540172
United States,2021-04-30,Johnson&Johnson,8231139
United States,2021-04-30,Moderna,104613893
United States,2021-04-30,Pfizer/BioNTech,127133399
United States,2021-05-01,Johnson&Johnson,8318546
United States,2021-05-01,Moderna,105947940
United States,2021-05-01,Pfizer/BioNTech,129013657
United States,2021-05-02,Johnson&Johnson,8374395
United States,2021-05-02,Moderna,106780082
United States,2021-05-02,Pfizer/BioNTech,130252779
United States,2021-05-03,Johnson&Johnson,8409505
United States,2021-05-03,Moderna,107155797
United States,2021-05-03,Pfizer/BioNTech,131030537
United States,2021-05-04,Johnson&Johnson,8449067
United States,2021-05-04,Moderna,107477821
United States,2021-05-04,Pfizer/BioNTech,131657484
United States,2021-05-05,Johnson&Johnson,8516437
United States,2021-05-05,Moderna,108142826
United States,2021-05-05,Pfizer/BioNTech,132721153
United States,2021-05-06,Johnson&Johnson,8627243
United States,2021-05-06,Moderna,109041458
United States,2021-05-06,Pfizer/BioNTech,134116885
United States,2021-05-07,Johnson&Johnson,8739657
United States,2021-05-07,Moderna,110124671
United States,2021-05-07,Pfizer/BioNTech,135725061
United States,2021-05-08,Johnson&Johnson,8844369
United States,2021-05-08,Moderna,111094349
United States,2021-05-08,Pfizer/BioNTech,137216849
United States,2021-05-09,Johnson&Johnson,8933802
United States,2021-05-09,Moderna,111933191
United States,2021-05-09,Pfizer/BioNTech,138657097
United States,2021-05-10,Johnson&Johnson,9038423
United States,2021-05-10,Moderna,112529278
United States,2021-05-10,Pfizer/BioNTech,139838655
United States,2021-05-11,Johnson&Johnson,9188411
United States,2021-05-11,Moderna,112990115
United States,2021-05-11,Pfizer/BioNTech,140760689
United States,2021-05-12,Johnson&Johnson,9266062
United States,2021-05-12,Moderna,113582961
United States,2021-05-12,Pfizer/BioNTech,141636737
United States,2021-05-13,Johnson&Johnson,9352742
United States,2021-05-13,Moderna,114354242
United States,2021-05-13,Pfizer/BioNTech,142692755
United States,2021-05-14,Johnson&Johnson,9431604
United States,2021-05-14,Moderna,115127784
United States,2021-05-14,Pfizer/BioNTech,143680891
United States,2021-05-15,Johnson&Johnson,9558399
United States,2021-05-15,Moderna,116066454
United States,2021-05-15,Pfizer/BioNTech,145007116
United States,2021-05-16,Johnson&Johnson,9637126
United States,2021-05-16,Moderna,116798390
United States,2021-05-16,Pfizer/BioNTech,146288690
United States,2021-05-17,Johnson&Johnson,9697720
United States,2021-05-17,Moderna,117247242
United States,2021-05-17,Pfizer/BioNTech,147265442
United States,2021-05-18,Johnson&Johnson,9751200
United States,2021-05-18,Moderna,117620781
United States,2021-05-18,Pfizer/BioNTech,147961277
United States,2021-05-19,Johnson&Johnson,9836616
United States,2021-05-19,Moderna,118181211
United States,2021-05-19,Pfizer/BioNTech,149068615
United States,2021-05-20,Johnson&Johnson,9944636
United States,2021-05-20,Moderna,118904886
United States,2021-05-20,Pfizer/BioNTech,150342238
United States,2021-05-21,Johnson&Johnson,10051548
United States,2021-05-21,Moderna,119668669
United States,2021-05-21,Pfizer/BioNTech,151668003
United States,2021-05-22,Johnson&Johnson,10163242
United States,2021-05-22,Moderna,120493252
United States,2021-05-22,Pfizer/BioNTech,153075845
United States,2021-05-23,Johnson&Johnson,10265423
United States,2021-05-23,Moderna,121125577
United States,2021-05-23,Pfizer/BioNTech,154119424
United States,2021-05-24,Johnson&Johnson,10323402
United States,2021-05-24,Moderna,121500687
United States,2021-05-24,Pfizer/BioNTech,154856445
United States,2021-05-25,Johnson&Johnson,10381859
United States,2021-05-25,Moderna,121801185
United States,2021-05-25,Pfizer/BioNTech,155394989
United States,2021-05-26,Johnson&Johnson,10463078
United States,2021-05-26,Moderna,122339269
United States,2021-05-26,Pfizer/BioNTech,156197160
United States,2021-05-27,Johnson&Johnson,10539494
United States,2021-05-27,Moderna,122947136
United States,2021-05-27,Pfizer/BioNTech,157023465
United States,2021-05-28,Johnson&Johnson,10621136
United States,2021-05-28,Moderna,123479196
United States,2021-05-28,Pfizer/BioNTech,157783315
United States,2021-05-29,Johnson&Johnson,10710816
United States,2021-05-29,Moderna,124067556
